vendor,model,type,protocol,port,url
Annke,c800,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,fcd600,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51dl,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51dm,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51ds,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51dw,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51dx,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51ec,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51eg,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51eh,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i61dq,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i61dr,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i61du,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i61fb,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91bf,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91bh,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91bl,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91db,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91f,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,l21g,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,nc400,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,nc800,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,nova-s,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,np41f1p,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,w300,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i51em,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,151dx,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i61g,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,i91dl,FFMPEG,rtsp,8554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=1.sdp
Annke,131v,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,de41g,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,dl81a,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,i21de,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,i21g,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,i31v,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,i41ec,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,i71gd,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,k9504,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,k9604-w,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,n34wdb-i31db,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,n441l,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,n44wbd1t,JPEG,http,0,/cgi-bin/snapshot.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,141-fl,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Annke,i31,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Annke,i41,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Annke,i4idg,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Annke,l31v,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]
Annke,141cw,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,141gd,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,171gp,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,i21v,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,i23eb,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,i41fl,JPEG,http,0,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=[CHANNEL]
Annke,i41gd,JPEG,http,8554,/snapshot.jpg
Annke,151db,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,151de,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,191bs,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,ak-n48pia0-68dt,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,de81gb,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,dn41r,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,dn81r,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,dw81kd,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i15dx,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i61bk,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i61fc,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i91bd,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i91bm,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,l51dm,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,n481y,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,n48pi,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,ncpt500,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,p01,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,c1200,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i91dn,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,i51ex,FFMPEG,rtsp,0,/Streaming/Channels/101
Annke,161fc,FFMPEG,rtsp,8554,/1
Annke,181hd,FFMPEG,rtsp,8554,/1
Annke,191bm,FFMPEG,rtsp,8554,/1
Annke,191db,FFMPEG,rtsp,8554,/1
Annke,cz400,FFMPEG,rtsp,8554,/1
Annke,i51df,FFMPEG,rtsp,8554,/1
Annke,i61ds,FFMPEG,rtsp,8554,/1
Annke,i81hb,FFMPEG,rtsp,8554,/1
Annke,i81hd,FFMPEG,rtsp,8554,/1
Annke,i91be,FFMPEG,rtsp,8554,/1
Annke,i91bn,FFMPEG,rtsp,8554,/1
Annke,i91bq,FFMPEG,rtsp,8554,/1
Annke,i91dh,FFMPEG,rtsp,8554,/1
Annke,l61fc,FFMPEG,rtsp,8554,/1
Annke,po1,FFMPEG,rtsp,8554,/1
Annke,fcd800,FFMPEG,rtsp,8554,/1
Annke,i81em,FFMPEG,rtsp,8554,/1
Annke,i81hn,FFMPEG,rtsp,8554,/1
Annke,de81g,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Annke,*,MJPEG,http,0,/cgi-bin/video.cgi?msubmenu=mjpg
Annke,c800-4k,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,dl81a1t,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,i21ae,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,i41g,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,i91dq,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,l91bl,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,n44su,FFMPEG,rtsp,0,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Annke,i51de,FFMPEG,rtsp,5544,/11
Annke,151,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,i19bn,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,i51dn,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,i51es,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,p10,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,unknown,FFMPEG,rtsp,0,/cam1/onvif-h264
Annke,151ck,FFMPEG,rtsp,554,/H264/ch1/sub/av_stream
Annke,i51ck,FFMPEG,rtsp,554,/H264/ch1/sub/av_stream
Annke,wz500,FFMPEG,rtsp,554,/H264/ch1/sub/av_stream
Annke,i91ds,FFMPEG,rtsp,554,/H264/ch1/main/av_stream
Annke,ws500,FFMPEG,rtsp,554,/H264/ch1/main/av_stream
Annke,wz504,FFMPEG,rtsp,554,/H264/ch1/main/av_stream
Annke,i91df,FFMPEG,rtsp,554,/H264/ch1/main/av_stream
Annke,l51ds,FFMPEG,rtsp,554,/2
Annke,i91ev,FFMPEG,rtsp,554,/2
Annke,151dq,FFMPEG,rtsp,554,/Streaming/Channels/102/?transportmode=unicast.sdp
Annke,191bv,FFMPEG,rtsp,554,/Streaming/Channels/102/?transportmode=unicast.sdp
Annke,*,FFMPEG,rtsp,554,/Streaming/Channels/101/?transportmode=unicast.sdp
Annke,191be,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]_channel=[USERNAME]_stream=0.sdp
Annke,191bk,FFMPEG,rtsp,554,/onvif1
Annke,i19bm,FFMPEG,rtsp,554,/onvif1
Annke,isb92,FFMPEG,rtsp,554,/onvif1
Annke,l51dl,FFMPEG,rtsp,554,/onvif1
Annke,l91bm,FFMPEG,rtsp,554,/onvif1
Annke,l91bn,FFMPEG,rtsp,554,/onvif1
Annke,pano360-pro,FFMPEG,rtsp,554,/onvif1
Annke,i91bz,FFMPEG,rtsp,554,/onvif1
Annke,i51el,FFMPEG,rtsp,554,/onvif1
Annke,cpt500,FFMPEG,rtsp,554,/onvif1
Annke,*,FFMPEG,rtsp,554,/onvif2
Annke,*,FFMPEG,rtsp,554,/Streaming/Channels/102
Annke,191df,FFMPEG,rtsp,554,/Streaming/channels/102
Annke,*,FFMPEG,rtsp,554,/Streaming/channels/101
Annke,acz800,FFMPEG,rtsp,554,/H265/ch1/main/av_stream
Annke,*,FFMPEG,rtsp,554,/H265/ch1/sub/av_stream
Annke,ncd8000,FFMPEG,rtsp,554,/cam1/onvif-h264-1
Annke,151dn,FFMPEG,rtsp,554,/cam1/onvif-h264-1
Annke,*,FFMPEG,rtsp,554,/cam2/onvif-h264
Annke,*,FFMPEG,rtsp,554,/user=[USERNAME]_Chayse01April=tlJwpbo6_channel=1_stream=1.sdp
Annke,*,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]
Annke,i51hm,FFMPEG,rtsp,554,/0
Annke,dn61r,FFMPEG,rtsp,0,/Streaming/Unicast/channels/501
Annke,*,FFMPEG,rtsp,0,/Streaming/Unicast/channels/401
Annke,dt81dx,VLC,rtsp,554,/PSIA/Streaming/channels/[CHANNEL]
Annke,*,FFMPEG,rtsp,0,/Streaming/Channels/201
Annke,*,FFMPEG,rtsp,554,/user=[USERNAME]&password=[PASSWORD]&channel=&stream=.sdp?real_stream--rtp-caching=100
Annke,i21an,MJPEG,http,0,/videostream.cgi?rate=0&user=[USERNAME]&pwd=[PASSWORD]
Annke,i21eb,JPEG,http,80,/snapshot.jpg?user=[USERNAME]&pwd=[PASSWORD]&strm=0
Annke,*,FFMPEG,rtsp,554,/video1
Annke,*,FFMPEG,rtsp,554,/h265_stream
Annke,*,FFMPEG,rtsp,554,/ch0_0.h264
Annke,i51hd,FFMPEG,rtsp,554,/h264/0/sub/av_stream
Annke,*,FFMPEG,rtsp,554,/h264/0/main/av_stream
Annke,*,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=2.sdp
Annke,*,FFMPEG,http,80,/cgi/mjpg/mjpeg.cgi
Annke,151dw,FFMPEG,rtsp,554,/h264_stream
Annke,i91dg,FFMPEG,rtsp,554,/h264_stream
Annke,*,FFMPEG,http,80,/cgi-bin/view.cgi?chn=0&u=[USERNAME]&p=[PASSWORD]
Annke,k8208-w,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=1&u=[USERNAME]&p=
Annke,n48paw,FFMPEG,mms,554,/img/video.asf
Annke,ncd800,FFMPEG,rtsp,554,/1/h264major
Annke,*,VLC,http,0,/cgi-bin/view.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Annke,*,FFMPEG,http,80,/snapshot.jpg?
Annke,vc500,MJPEG,rtsp,0,/h264/ch1/main/av_stream
Annke,i91et,MJPEG,rtsp,0,/h264/ch1/main/av_stream
Annke,*,FFMPEG,rtsp,554,/stream/main
Annke,*,FFMPEG,rtsp,554,/stream/sub
Annke,*,JPEG,http,80,/cgi-bin/snapshot.cgi?chn=4&u=[USERNAME]&p=[PASSWORD]
Abus,10550,JPEG,http,0,/jpg/image.jpg
Abus,tv21550,JPEG,http,0,/jpg/image.jpg
Abus,tvip10500,JPEG,http,0,/jpg/image.jpg
Abus,tvip10550,JPEG,http,0,/jpg/image.jpg
Abus,tvip11000,JPEG,http,0,/jpg/image.jpg
Abus,tvip20000,JPEG,http,0,/jpg/image.jpg
Abus,tvip21550,JPEG,http,0,/jpg/image.jpg
Abus,tvip51550,JPEG,http,0,/jpg/image.jpg
Abus,tvip52501,JPEG,http,0,/jpg/image.jpg
Abus,21501,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip10001,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip10050,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip10051,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip10055,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip10055a,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip21050,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip21500,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip31050,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip71000,JPEG,http,0,/jpg/image.jpg?size=3
Abus,tvip71550,JPEG,http,0,/jpg/image.jpg?size=3
Abus,2718,JPEG,http,0,/cgi-bin/video.jpg
Abus,digi-lan-tv7204,JPEG,http,0,/cgi-bin/video.jpg
Abus,digi-lan-tv7219,JPEG,http,0,/cgi-bin/video.jpg
Abus,digi-lan-tv7230,JPEG,http,0,/cgi-bin/video.jpg
Abus,digi-lan-tv7230-v2,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7202,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7203,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7210,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7214,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7216,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7218,JPEG,http,0,/cgi-bin/video.jpg
Abus,tv7240-lan,JPEG,http,0,/cgi-bin/video.jpg
Abus,tvip82100,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Abus,ipcb64621,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Abus,tvip42561,FFMPEG,rtsp,554,/user=[USERNAME]_password=[PASSWORD]_channel=1_stream=0.sdp
Abus,cf3,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,ipcb42501,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,ipcb54611b,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,ipcb74521,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,ipcb78520,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,ipcs84530,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip11560,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip41500,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip42562,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip44510,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip60000,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip61500,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip61550,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip61560,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip62000,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,tvip62560,FFMPEG,rtsp,0,/Streaming/Channels/1
Abus,digilan-7230,JPEG,http,0,/cgi-bin/video.jpg?size=2
Abus,tv7204v2,JPEG,http,0,/cgi-bin/video.jpg?size=2
Abus,tv7230,JPEG,http,0,/cgi-bin/video.jpg?size=2
Abus,ipcb64620,FFMPEG,rtsp,0,/live.sdp
Abus,tv7204,FFMPEG,rtsp,0,/live.sdp
Abus,tv7220,FFMPEG,rtsp,0,/live.sdp
Abus,tvip-21000,FFMPEG,rtsp,0,/live.sdp
Abus,tvip41550-cam1,FFMPEG,rtsp,0,/live.sdp
Abus,tvip52500,FFMPEG,rtsp,0,/live.sdp
Abus,tv7222,JPEG,http,0,/cgi-bin/viewer/video.jpg?channel=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Abus,tvip41550,JPEG,http,0,/cgi-bin/viewer/video.jpg?channel=[CHANNEL]&resolution=[WIDTH]x[HEIGHT]
Abus,digi-lan-tv7206,JPEG,http,0,/cgi-bin/viewer/video.jpg
Abus,tvip60550,JPEG,http,0,/cgi-bin/viewer/video.jpg
Abus,tivp-31500,MJPEG,http,0,/video.mjpg
Abus,tvip10000,MJPEG,http,0,/video.mjpg
Abus,tvip11502,MJPEG,http,0,/video.mjpg
Abus,tvip11551,MJPEG,http,0,/video.mjpg
Abus,tvip11552,MJPEG,http,0,/video.mjpg
Abus,tvip21551,MJPEG,http,0,/video.mjpg
Abus,tvip21552,MJPEG,http,0,/video.mjpg
Abus,tvip21560,MJPEG,http,0,/video.mjpg
Abus,tvip31551,MJPEG,http,0,/video.mjpg
Abus,tvip32500,MJPEG,http,0,/video.mjpg
Abus,tvip71501,MJPEG,http,0,/video.mjpg
Abus,tvip71551,MJPEG,http,0,/video.mjpg
Abus,tvip717551,MJPEG,http,0,/video.mjpg
Abus,*,JPEG,http,0,/cgi-bin/viewer/video.jpg?resolution=640x480
Abus,dvr90001,FFMPEG,rtsp,554,/Streaming/Unicast/channels/101.sdp
Abus,dvr9001,FFMPEG,rtsp,554,/Streaming/Unicast/channels/102.sdp
Abus,*,FFMPEG,rtsp,554,/Streaming/Unicast/channels/202.sdp
Abus,hdcc90001,FFMPEG,rtsp,554,/Streaming/Unicast/channels/201.sdp
Abus,ip17550,FFMPEG,http,80,/video.mp4
Abus,ips17550,FFMPEG,http,80,/video.mp4
Abus,tv20550,FFMPEG,http,80,/video.mp4
Abus,tv32500,FFMPEG,http,80,/video.mp4
Abus,tvip20550,FFMPEG,http,80,/video.mp4
Abus,tvip72500,FFMPEG,http,80,/video.mp4
Abus,ip4100,FFMPEG,rtsp,554,/stream1
Abus,tvip92700,FFMPEG,rtsp,554,/stream1
Abus,ipcs34511a,FFMPEG,rtsp,554,/h264_stream
Abus,ipca-62520,FFMPEG,rtsp,554,/1
Abus,ipcb42515a,FFMPEG,rtsp,554,/1
Abus,ipcb62510a,FFMPEG,rtsp,554,/1
Abus,ipca-72500,FFMPEG,rtsp,554,/s2
Abus,ipca53000,FFMPEG,rtsp,554,/Streaming/Channels/102
Abus,ipcb42510b,FFMPEG,rtsp,554,/Streaming/Channels/102
Abus,ipcb44510a,FFMPEG,rtsp,554,/Streaming/Channels/102
Abus,ipcb64515b,FFMPEG,rtsp,554,/Streaming/Channels/102
Abus,ipcb42550,FFMPEG,rtsp,0,/Streaming/Channels/101
Abus,nvr10030,FFMPEG,rtsp,0,/Streaming/Channels/101
Abus,tvip68510,FFMPEG,rtsp,554,/0
Abus,ipcb7250,FFMPEG,rtsp,554,/video.h264
Abus,ipcb74520,FFMPEG,rtsp,554,/video.h264
Abus,tvip22500,FFMPEG,rtsp,554,/video.h264
Abus,tvip31001,FFMPEG,rtsp,554,/video.h264
Abus,tvip31501,FFMPEG,rtsp,554,/video.h264
Abus,tvip41560,FFMPEG,rtsp,554,/video.h264
Abus,tvip62520,FFMPEG,rtsp,554,/video.h264
Abus,iptv42560,VLC,rtsp,0,/cam[CHANNEL]/h264
Abus,iptv605550,JPEG,http,0,/cgi-bin/viewer/video.jpg?resolution=[WIDTH]x[HEIGHT]
Abus,unknown,FFMPEG,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]
Abus,*,JPEG,http,0,/cgi-bin/snapshot.cgi?loginuse=[USERNAME]&loginpas=[PASSWORD]
Abus,*,VLC,http,0,/cgi-bin/view.cgi?chn=[CHANNEL]&u=[USERNAME]&p=[PASSWORD]
Abus,tivp-31550,MJPEG,http,0,/video.mjpg?q=30&fps=33&id=0.5
Abus,tvip21501,MJPEG,http,0,/video.mjpg?q=30&fps=33&id=0.5
Abus,tvip40000,MJPEG,http,0,/video.mjpg?q=30&fps=33&id=0.5
Abus,tvip51500,MJPEG,http,0,/video.mjpg?q=30&fps=33&id=0.5
Abus,tivp41550,JPEG,http,80,/cgi-bin/viewer/video.jpg?resolution=320x240
Abus,tvip20050,JPEG,http,0,/cgi-bin/jpg/image
Abus,*,JPEG,http,0,/cgi-bin/view/image?pro_[CHANNEL]
Abus,tvip21000,FFMPEG,rtsp,554,/ch0_0.h264
Abus,ipca54512b,FFMPEG,rtsp,554,/ch0_0.h264
Abus,*,FFMPEG,rtsp,554,/11
Abus,tvip41550-cam2,VLC,rtsp,0,/VideoInput/[CHANNEL]/h264/1
Abus,*,MJPEG,http,0,/video[USERNAME].mjpg
Abus,*,FFMPEG,rtsp,0,/Streaming/Channels/2
Abus,tvip62500,JPEG,http,0,/jpeg/pull
Abus,tvip72000,FFMPEG,rtsp,554,/VideoInput/0/h264/1
Abus,tvip42520,FFMPEG,rtsp,554,/VideoInput/0/h264/1
Abus,tvip82561,FFMPEG,rtsp,554,/mpeg4/media.amp?resolution=640x480
Abus,iptv62000,FFMPEG,rtsp,554,/mpeg4/media.amp?resolution=640x480
Apexis,1200,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,3932,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,apm-j011-ws,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,apm-j901-z-ws,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,apm-j011,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,apm-j012-ws,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,apm-j0233-ir,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&password=[PASSWORD]
Apexis,*,MJPEG,http,80,/
Apexis,*,FFMPEG,http,80,/videostream.asf?user=[USERNAME]&pwd=&resolution=32&rate=0
Apexis,*,MJPEG,http,80,/videostream.cgi?user=[USERNAME]&pwd=&resolution=32
Apexis,213-ptz,FFMPEG,rtsp,0,/mpeg4/media.amp
Apexis,215-ptz,FFMPEG,rtsp,0,/mpeg4/media.amp
Apexis,216-fd,JPEG,http,0,/jpg/image.jpg
Apexis,910hd,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,ah9063cw,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-h803,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-h803-ws,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-h804-ws,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-j803,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,h602,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,h804,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,hd9063,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,hp602,JPEG,http,0,/cgi-bin/video_snapshot.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,*,FFMPEG,rtsp,0,/av0_1
Apexis,apm-j803-ws,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-h803-mpc,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-hp602-mpc-ws,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-j0233,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,apm-j8015-ws,MJPEG,http,0,/cgi-bin/videostream.cgi?user=[USERNAME]&pwd=[PASSWORD]
Apexis,unknown,JPEG,http,0,/cgi-bin/jpg.cgi?refresh=0&channel=[CHANNEL]&id=[USERNAME]&pass=[PASSWORD]&resolution=[WIDTH]x[HEIGHT]&oldbrowser=1
Apexis,apm-401-ws,VLC,http,0,/videostream.asf?user=[USERNAME]&pwd=[PASSWORD]
